epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
100,1097.17,0.48572,0.26492,0.02425,0.00491,0.99856,0.95161,0.98918,0.9065,0.47694,0.21528,0.02821,0.00375,0.00085513,0.00085513,0.00085513
101,1107.27,0.51983,0.33328,0.02759,0.00359,0.99834,0.98387,0.98935,0.91035,0.454,0.17796,0.02687,0.00397,0.000838088,0.000838088,0.000838088
102,1117.35,0.51761,0.2798,0.0266,0.00476,0.99922,0.98387,0.99425,0.92511,0.44006,0.18499,0.0261,0.00407,0.000821099,0.000821099,0.000821099
103,1127.4,0.5025,0.28236,0.02509,0.00354,0.96425,0.98387,0.99237,0.91124,0.46243,0.23936,0.02581,0.00432,0.000804167,0.000804167,0.000804167
104,1138.67,0.47442,0.29256,0.02628,0.0075,0.96664,0.98387,0.99028,0.92016,0.42647,0.18259,0.02523,0.00413,0.000787298,0.000787298,0.000787298
105,1151.72,0.45967,0.23709,0.02475,0.00834,0.95303,0.98177,0.9925,0.93148,0.4259,0.18594,0.02613,0.00396,0.000770497,0.000770497,0.000770497
106,1176.47,0.50369,0.28966,0.02369,0.00489,0.99401,0.95161,0.99271,0.9289,0.42106,0.17317,0.02688,0.00394,0.000753769,0.000753769,0.000753769
107,1199.75,0.51982,0.26764,0.0269,0.00535,1,0.9658,0.99376,0.9408,0.3986,0.15483,0.02587,0.00386,0.000737119,0.000737119,0.000737119
108,1226.88,0.51223,0.2944,0.02649,0.00401,0.96671,1,0.99342,0.92947,0.41322,0.15338,0.02672,0.00402,0.000720552,0.000720552,0.000720552
109,1251.37,0.50466,0.3012,0.02482,0.00422,0.98269,0.98387,0.99422,0.9349,0.41863,0.16473,0.02672,0.00367,0.000704073,0.000704073,0.000704073
110,1284.86,0.45769,0.26257,0.0246,0.00638,0.99448,0.98387,0.99454,0.93553,0.40694,0.15169,0.02648,0.0038,0.000687688,0.000687688,0.000687688
111,1318.35,0.48925,0.25498,0.02694,0.00787,0.96868,0.99762,0.99357,0.93379,0.40151,0.16486,0.02667,0.00412,0.0006714,0.0006714,0.0006714
112,1351.13,0.48556,0.29547,0.02421,0.00355,0.99839,0.98387,0.99425,0.94074,0.3925,0.16271,0.02695,0.00375,0.000655216,0.000655216,0.000655216
113,1386.72,0.48015,0.25832,0.0262,0.00855,0.9841,0.99852,0.99484,0.93882,0.39954,0.14027,0.02683,0.00362,0.000639139,0.000639139,0.000639139
114,1416.6,0.48108,0.23582,0.02653,0.00835,0.99327,0.98387,0.99469,0.93715,0.41306,0.14647,0.02679,0.00334,0.000623176,0.000623176,0.000623176
115,1448.36,0.47009,0.26438,0.02159,0.00632,0.98212,0.98387,0.99436,0.93278,0.42314,0.15192,0.02641,0.00357,0.000607331,0.000607331,0.000607331
116,1479.85,0.47548,0.28272,0.02367,0.00301,1,0.99879,0.995,0.93602,0.41772,0.12938,0.02524,0.00399,0.000591608,0.000591608,0.000591608
117,1495.99,0.49992,0.27122,0.02429,0.00369,0.99919,1,0.995,0.94715,0.40135,0.12608,0.0252,0.00353,0.000576013,0.000576013,0.000576013
118,1506.24,0.48241,0.28776,0.02332,0.00485,0.99861,1,0.995,0.94465,0.41758,0.13436,0.02709,0.00358,0.000560549,0.000560549,0.000560549
119,1516.29,0.45021,0.26382,0.02602,0.00519,0.98412,0.99985,0.99452,0.93961,0.40969,0.14281,0.02688,0.00393,0.000545223,0.000545223,0.000545223
120,1526.63,0.43319,0.24513,0.02128,0.0033,0.99834,0.98387,0.99484,0.94527,0.39949,0.1413,0.02683,0.00361,0.000530038,0.000530038,0.000530038
121,1536.8,0.46001,0.25158,0.02497,0.00419,0.99893,0.98387,0.99439,0.94267,0.40201,0.15208,0.02626,0.00345,0.000515,0.000515,0.000515
122,1546.92,0.47027,0.28197,0.02533,0.00257,0.99906,0.98387,0.99399,0.94462,0.3975,0.15132,0.025,0.00378,0.000500112,0.000500112,0.000500112
123,1557.02,0.45967,0.28531,0.02394,0.00527,0.99912,0.98387,0.99399,0.93536,0.40524,0.15188,0.02502,0.00463,0.00048538,0.00048538,0.00048538
124,1566.98,0.46395,0.27426,0.02695,0.00624,0.99502,0.98387,0.99338,0.94015,0.4122,0.17558,0.02588,0.00384,0.000470807,0.000470807,0.000470807
125,1576.96,0.47397,0.3098,0.02602,0.00602,0.99873,0.98387,0.99454,0.94524,0.40134,0.14213,0.02542,0.00394,0.000456399,0.000456399,0.000456399
126,1586.97,0.49419,0.28034,0.02436,0.00693,0.99957,0.98387,0.99484,0.94153,0.41337,0.14022,0.02522,0.00396,0.000442159,0.000442159,0.000442159
127,1596.96,0.46929,0.27936,0.02771,0.00487,0.99904,0.98387,0.99484,0.93934,0.42859,0.13929,0.02568,0.00418,0.000428093,0.000428093,0.000428093
128,1606.98,0.46141,0.24438,0.02374,0.01166,0.98404,1,0.99484,0.94093,0.41137,0.14039,0.02584,0.00382,0.000414203,0.000414203,0.000414203
129,1619.36,0.49147,0.30963,0.02537,0.00445,1,0.98349,0.99484,0.94251,0.41227,0.13952,0.02526,0.00365,0.000400495,0.000400495,0.000400495
130,1631.58,0.47564,0.25939,0.02492,0.00353,0.9994,1,0.995,0.95265,0.4004,0.12497,0.02512,0.00362,0.000386973,0.000386973,0.000386973
131,1643.81,0.42144,0.24051,0.02341,0.0033,0.99865,1,0.995,0.94918,0.40466,0.12372,0.02522,0.0036,0.00037364,0.00037364,0.00037364
132,1654.42,0.40634,0.22236,0.02645,0.0036,0.99951,1,0.995,0.94718,0.39572,0.12211,0.02534,0.00274,0.000360502,0.000360502,0.000360502
133,1665.33,0.45499,0.24747,0.02459,0.00544,0.99907,1,0.995,0.94833,0.38854,0.12202,0.02493,0.00271,0.000347561,0.000347561,0.000347561
134,1676.31,0.44191,0.25185,0.02493,0.00585,0.9974,1,0.995,0.94104,0.40373,0.1277,0.02507,0.00299,0.000334822,0.000334822,0.000334822
135,1688,0.42981,0.20047,0.02776,0.00405,1,0.99763,0.995,0.9448,0.40494,0.13088,0.02546,0.00338,0.000322288,0.000322288,0.000322288
136,1699.95,0.43869,0.23126,0.02361,0.00292,0.99885,1,0.995,0.94292,0.40388,0.11821,0.02531,0.00363,0.000309964,0.000309964,0.000309964
137,1710.9,0.45863,0.27762,0.02512,0.00374,0.99914,1,0.995,0.94553,0.40203,0.1223,0.02517,0.00368,0.000297854,0.000297854,0.000297854
138,1723.02,0.42565,0.24167,0.02352,0.00312,1,0.99681,0.995,0.9448,0.39575,0.13945,0.02545,0.00334,0.00028596,0.00028596,0.00028596
139,1734.54,0.41694,0.24383,0.02484,0.0024,1,0.99687,0.995,0.94713,0.39692,0.13634,0.02574,0.0032,0.000274287,0.000274287,0.000274287
140,1745.05,0.434,0.2311,0.02338,0.00428,1,0.99932,0.995,0.94582,0.39428,0.12945,0.02564,0.00315,0.000262838,0.000262838,0.000262838
141,1755.62,0.42246,0.19628,0.02528,0.0043,1,0.9992,0.995,0.94436,0.38942,0.1263,0.02515,0.00305,0.000251616,0.000251616,0.000251616
142,1765.92,0.46331,0.25246,0.0254,0.00515,1,0.99812,0.995,0.94678,0.38723,0.12712,0.02517,0.00315,0.000240625,0.000240625,0.000240625
143,1776,0.44546,0.23135,0.02441,0.00524,1,0.99929,0.995,0.94798,0.3843,0.12052,0.02546,0.00292,0.000229869,0.000229869,0.000229869
144,1786.46,0.47673,0.27648,0.02789,0.00385,0.99936,1,0.995,0.94915,0.38314,0.11587,0.02551,0.00297,0.000219351,0.000219351,0.000219351
145,1796.66,0.43951,0.25473,0.02577,0.00415,0.99982,1,0.995,0.94677,0.37856,0.11693,0.02547,0.00297,0.000209073,0.000209073,0.000209073
146,1806.85,0.41257,0.2365,0.02264,0.00788,0.9986,1,0.995,0.94423,0.38505,0.1219,0.02554,0.00301,0.000199039,0.000199039,0.000199039
147,1816.92,0.4106,0.23532,0.02458,0.00694,0.99842,1,0.995,0.94718,0.38431,0.1218,0.0255,0.00316,0.000189253,0.000189253,0.000189253
148,1826.98,0.44693,0.22679,0.02774,0.00343,0.99838,1,0.995,0.94516,0.38281,0.12073,0.02541,0.00329,0.000179716,0.000179716,0.000179716
149,1837.07,0.4265,0.21122,0.02288,0.0075,0.99898,1,0.995,0.94632,0.3826,0.12165,0.02553,0.00328,0.000170432,0.000170432,0.000170432
150,1847.13,0.36169,0.2004,0.02159,0.00288,1,0.99942,0.995,0.94493,0.38259,0.12152,0.02551,0.00337,0.000161404,0.000161404,0.000161404
151,1859,0.40302,0.23994,0.02742,0.00424,1,0.99835,0.995,0.94729,0.37898,0.12205,0.02537,0.0034,0.000152635,0.000152635,0.000152635
152,1872.34,0.39044,0.21794,0.02338,0.00522,1,0.99955,0.995,0.94652,0.38127,0.12355,0.02533,0.00325,0.000144126,0.000144126,0.000144126
153,1884.45,0.41888,0.23788,0.02389,0.00249,1,0.99944,0.995,0.94872,0.38445,0.12111,0.02535,0.00317,0.000135882,0.000135882,0.000135882
154,1894.96,0.41443,0.22199,0.02474,0.00284,1,0.99903,0.995,0.94862,0.3872,0.12333,0.02545,0.00329,0.000127904,0.000127904,0.000127904
155,1905.66,0.40399,0.24186,0.02506,0.00455,0.99975,1,0.995,0.94859,0.38474,0.12893,0.02551,0.00325,0.000120194,0.000120194,0.000120194
156,1916.29,0.38022,0.24741,0.01952,0.00518,1,0.99572,0.995,0.94809,0.385,0.12911,0.02556,0.00338,0.000112755,0.000112755,0.000112755
157,1927.23,0.39514,0.1946,0.02474,0.00252,1,0.99873,0.995,0.94703,0.38483,0.12319,0.02538,0.00354,0.00010559,0.00010559,0.00010559
158,1937.87,0.41108,0.21697,0.02471,0.00252,0.99724,1,0.995,0.94716,0.38216,0.12023,0.02532,0.00354,9.87002e-05,9.87002e-05,9.87002e-05
159,1948.25,0.39834,0.2388,0.02306,0.00273,1,0.99929,0.995,0.94695,0.38279,0.11885,0.0252,0.00335,9.2088e-05,9.2088e-05,9.2088e-05
160,1958.24,0.40095,0.22338,0.02296,0.00325,0.99881,0.98387,0.99484,0.94646,0.38472,0.12297,0.02514,0.00334,8.57554e-05,8.57554e-05,8.57554e-05
