epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
37,835.145,0.82392,0.60116,0.02919,0.01555,0.8893,0.93548,0.97428,0.85295,0.60654,0.30605,0.03176,0.00396,0.00181093,0.00181093,0.00181093
38,858.717,0.78974,0.61101,0.0265,0.01776,0.93606,0.96774,0.98085,0.87537,0.55825,0.33135,0.0268,0.00427,0.00180065,0.00180065,0.00180065
39,882.133,0.79928,0.6152,0.02867,0.01036,0.90581,0.93076,0.97423,0.85817,0.60951,0.32677,0.02837,0.00527,0.00179013,0.00179013,0.00179013
40,905.612,0.78136,0.58192,0.02877,0.01172,0.9377,0.97109,0.98723,0.89963,0.52137,0.27749,0.0284,0.00359,0.00177937,0.00177937,0.00177937
41,928.942,0.75273,0.57331,0.02744,0.00816,0.94884,0.95161,0.98023,0.87795,0.54235,0.3117,0.03285,0.00328,0.00176838,0.00176838,0.00176838
42,952.151,0.6781,0.49963,0.02643,0.00667,0.9367,0.95474,0.98335,0.88359,0.57263,0.26765,0.03441,0.00462,0.00175716,0.00175716,0.00175716
43,975.549,0.69508,0.56183,0.02812,0.01303,0.96769,0.96624,0.98858,0.87907,0.54181,0.31253,0.03211,0.00428,0.00174571,0.00174571,0.00174571
44,999.27,0.71487,0.62165,0.03058,0.00974,0.99242,0.95161,0.99129,0.84037,0.67953,0.26221,0.03358,0.00322,0.00173404,0.00173404,0.00173404
45,1028.07,0.75157,0.53883,0.02801,0.00974,0.93695,0.95876,0.9859,0.88126,0.49487,0.27131,0.03022,0.00335,0.00172215,0.00172215,0.00172215
46,1051.4,0.68421,0.54965,0.03068,0.01027,0.9833,0.94953,0.99031,0.8961,0.51684,0.23723,0.02994,0.00342,0.00171004,0.00171004,0.00171004
47,1077.39,0.69176,0.50435,0.02579,0.00986,0.90676,0.95161,0.98134,0.88116,0.54213,0.30526,0.02993,0.0033,0.00169771,0.00169771,0.00169771
48,1105.29,0.65058,0.46164,0.02725,0.01124,0.93296,0.89788,0.96511,0.86602,0.52144,0.3572,0.03322,0.00395,0.00168518,0.00168518,0.00168518
49,1131.66,0.69719,0.46949,0.02728,0.01256,0.93636,0.94924,0.97678,0.86993,0.61955,0.32978,0.03494,0.00339,0.00167244,0.00167244,0.00167244
50,1157.72,0.77994,0.55636,0.0307,0.01034,0.90666,0.94008,0.96805,0.83439,0.6905,0.39449,0.03146,0.0037,0.0016595,0.0016595,0.0016595
51,1184.03,0.7362,0.55056,0.02965,0.01422,0.9484,0.88937,0.96884,0.86144,0.58637,0.37278,0.02947,0.00372,0.00164636,0.00164636,0.00164636
52,1210.12,0.68593,0.56348,0.02735,0.00838,0.90886,0.96513,0.97267,0.88596,0.50885,0.33029,0.03036,0.00482,0.00163303,0.00163303,0.00163303
53,1235.94,0.72343,0.50559,0.02736,0.01084,0.94998,0.91904,0.9668,0.85742,0.53341,0.32128,0.03352,0.00345,0.0016195,0.0016195,0.0016195
54,1262.22,0.69664,0.54528,0.02726,0.00875,0.93362,0.95161,0.97249,0.86624,0.51859,0.33151,0.03421,0.00316,0.0016058,0.0016058,0.0016058
55,1288.81,0.69504,0.47398,0.0306,0.01394,0.88645,0.88147,0.95622,0.86222,0.51106,0.41368,0.03265,0.00593,0.00159191,0.00159191,0.00159191
56,1315.27,0.70925,0.51181,0.03038,0.00862,0.96815,0.85484,0.97117,0.87657,0.54004,0.36138,0.02977,0.0046,0.00157784,0.00157784,0.00157784
57,1341.89,0.63965,0.46348,0.02428,0.00833,0.98199,0.91935,0.96372,0.86904,0.53293,0.35983,0.02891,0.00331,0.0015636,0.0015636,0.0015636
58,1368.28,0.6921,0.56723,0.02854,0.0107,0.94201,0.87097,0.96263,0.87402,0.52856,0.37951,0.02782,0.00372,0.00154919,0.00154919,0.00154919
59,1396.22,0.68254,0.51278,0.02845,0.00852,0.97725,0.90323,0.97503,0.86687,0.58429,0.32287,0.02942,0.00604,0.00153462,0.00153462,0.00153462
60,1425.75,0.60159,0.46625,0.02794,0.00858,0.97883,0.95161,0.98312,0.8864,0.4899,0.27519,0.02833,0.0045,0.00151989,0.00151989,0.00151989
61,1453.96,0.67638,0.46802,0.02819,0.0147,0.983,0.93257,0.98256,0.89399,0.52653,0.29401,0.03027,0.00383,0.001505,0.001505,0.001505
62,1480.52,0.63961,0.42966,0.02634,0.01076,0.98299,0.93213,0.98189,0.87746,0.56825,0.27802,0.02869,0.00574,0.00148996,0.00148996,0.00148996
63,1507.04,0.63909,0.43848,0.02613,0.00644,0.96304,0.98387,0.98814,0.90124,0.49919,0.23717,0.03041,0.00324,0.00147478,0.00147478,0.00147478
