epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
55,649.949,0.63165,0.43369,0.02778,0.01274,0.97443,0.90323,0.97782,0.90871,0.47908,0.30511,0.02762,0.0038,0.00159191,0.00159191,0.00159191
56,661.02,0.66486,0.48321,0.02783,0.00765,1,0.9137,0.9816,0.89104,0.50272,0.2889,0.0278,0.00372,0.00157784,0.00157784,0.00157784
57,671.405,0.59424,0.46384,0.0233,0.00801,0.92054,0.9343,0.96731,0.87936,0.49823,0.35873,0.02779,0.00322,0.0015636,0.0015636,0.0015636
58,681.625,0.64454,0.5192,0.02848,0.01076,0.97533,0.93548,0.97299,0.88046,0.56353,0.3107,0.02907,0.00377,0.00154919,0.00154919,0.00154919
59,691.947,0.6713,0.50538,0.02784,0.00796,0.96374,0.85747,0.96233,0.86124,0.54403,0.39519,0.02747,0.00723,0.00153462,0.00153462,0.00153462
60,702.005,0.59798,0.44104,0.02657,0.00935,0.97806,0.91935,0.97352,0.88928,0.5095,0.29937,0.02733,0.00373,0.00151989,0.00151989,0.00151989
61,712.265,0.66487,0.48559,0.02777,0.01473,0.99813,0.91935,0.97489,0.89407,0.46899,0.31143,0.02736,0.00296,0.001505,0.001505,0.001505
62,722.414,0.58982,0.46223,0.02575,0.0103,0.93641,0.95009,0.98362,0.89242,0.48544,0.27964,0.02921,0.00456,0.00148996,0.00148996,0.00148996
63,732.631,0.59677,0.4346,0.02551,0.00612,0.93256,0.93548,0.98134,0.89179,0.47269,0.28783,0.02839,0.00394,0.00147478,0.00147478,0.00147478
64,742.942,0.65508,0.53701,0.02551,0.00845,0.91858,0.90994,0.97762,0.88837,0.50851,0.28893,0.02823,0.00356,0.00145945,0.00145945,0.00145945
65,755.551,0.60558,0.48829,0.02534,0.01113,0.92272,0.95161,0.98183,0.87905,0.57065,0.2787,0.02985,0.0035,0.00144399,0.00144399,0.00144399
66,782.405,0.64713,0.43179,0.02717,0.01217,0.97177,0.91935,0.97763,0.89692,0.47171,0.32039,0.02754,0.00311,0.00142839,0.00142839,0.00142839
67,809.572,0.59541,0.39272,0.02329,0.01007,0.98925,0.93548,0.98896,0.91329,0.46198,0.26882,0.0288,0.00295,0.00141267,0.00141267,0.00141267
68,825.942,0.637,0.47079,0.02995,0.00957,0.98318,0.96774,0.99099,0.9031,0.4933,0.22375,0.03015,0.00298,0.00139682,0.00139682,0.00139682
69,851.686,0.57712,0.44038,0.02422,0.00854,0.93638,0.94961,0.98242,0.89458,0.45939,0.28031,0.03082,0.00379,0.00138086,0.00138086,0.00138086
70,887.95,0.60117,0.42226,0.02723,0.0084,0.98117,0.95161,0.98235,0.88724,0.50022,0.28713,0.02927,0.00318,0.00136478,0.00136478,0.00136478
71,921.92,0.67539,0.47331,0.02923,0.01301,0.95144,0.94816,0.98419,0.88468,0.51977,0.28881,0.03057,0.0032,0.0013486,0.0013486,0.0013486
72,959.045,0.60221,0.43074,0.02647,0.01274,0.95114,1,0.99292,0.90882,0.49235,0.20993,0.029,0.00443,0.00133231,0.00133231,0.00133231
