epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
37,1963.32,0.52774,0.12166,0.02118,0.00884,0.96598,0.91607,0.97653,0.88198,0.64549,0.15867,0.03088,0.00603,0.00181093,0.00181093,0.00181093
38,2006.66,0.50422,0.15096,0.02235,0.00488,1,0.86772,0.97247,0.89919,0.62547,0.17507,0.02959,0.00589,0.00180065,0.00180065,0.00180065
39,2052.69,0.59437,0.17782,0.02096,0.00704,0.9319,0.90323,0.96136,0.8656,0.66902,0.19523,0.03254,0.00402,0.00179013,0.00179013,0.00179013
40,2106.39,0.50771,0.14428,0.02064,0.01381,0.98243,0.90179,0.97966,0.88849,0.64584,0.15005,0.03003,0.00443,0.00177937,0.00177937,0.00177937
41,2155.28,0.56542,0.1736,0.02188,0.01003,0.94993,0.91806,0.97047,0.88059,0.64814,0.16551,0.02821,0.00481,0.00176838,0.00176838,0.00176838
42,2190.87,0.5398,0.1614,0.01963,0.00722,0.92871,0.91935,0.96868,0.84742,0.72491,0.19166,0.02823,0.00588,0.00175716,0.00175716,0.00175716
43,2235.34,0.53753,0.17671,0.01875,0.00924,0.97249,0.91935,0.97049,0.87331,0.66387,0.18041,0.03039,0.00411,0.00174571,0.00174571,0.00174571
44,2280.13,0.50995,0.15204,0.01996,0.01034,0.93423,0.9164,0.96659,0.87944,0.62336,0.18163,0.02923,0.00715,0.00173404,0.00173404,0.00173404
45,2324.97,0.52376,0.15384,0.01991,0.00601,0.96335,0.93548,0.97943,0.88785,0.61484,0.13913,0.02864,0.00429,0.00172215,0.00172215,0.00172215
46,2372.53,0.50447,0.17755,0.02112,0.01283,0.93005,0.95161,0.97235,0.88103,0.655,0.15223,0.02927,0.00523,0.00171004,0.00171004,0.00171004
47,2414.06,0.49235,0.12347,0.01941,0.00536,0.98241,0.90105,0.9751,0.86404,0.69097,0.16025,0.03087,0.00481,0.00169771,0.00169771,0.00169771
48,2473.02,0.47877,0.12122,0.01919,0.00693,0.97442,0.91935,0.97754,0.87552,0.63615,0.18074,0.03059,0.00446,0.00168518,0.00168518,0.00168518
49,2516.48,0.4642,0.12539,0.02302,0.00457,1,0.86809,0.95891,0.84453,0.74232,0.19366,0.03076,0.00366,0.00167244,0.00167244,0.00167244
50,2555.9,0.48631,0.1216,0.01932,0.00432,1,0.83254,0.95156,0.83812,0.73907,0.21046,0.03153,0.00607,0.0016595,0.0016595,0.0016595
51,2610.03,0.50761,0.13124,0.0216,0.00634,0.90596,0.93231,0.96324,0.8445,0.66716,0.18189,0.03105,0.0044,0.00164636,0.00164636,0.00164636
52,2664.48,0.53963,0.14427,0.02233,0.00516,0.96344,0.91935,0.97261,0.86275,0.71042,0.16795,0.03147,0.00454,0.00163303,0.00163303,0.00163303
53,2712.6,0.50186,0.1132,0.02213,0.00477,0.99864,0.91935,0.95673,0.84392,0.72522,0.19485,0.03205,0.00544,0.0016195,0.0016195,0.0016195
54,2763.29,0.47967,0.09719,0.02014,0.0038,0.98272,0.91724,0.97055,0.87708,0.64632,0.18455,0.02941,0.00478,0.0016058,0.0016058,0.0016058
55,2809.14,0.53212,0.12338,0.02028,0.00399,0.96546,0.90177,0.97091,0.89523,0.57183,0.1883,0.02948,0.00573,0.00159191,0.00159191,0.00159191
56,2859.93,0.49959,0.11325,0.0187,0.0045,0.934,0.91304,0.96677,0.88191,0.6035,0.19532,0.02938,0.0079,0.00157784,0.00157784,0.00157784
57,2906.81,0.45191,0.11302,0.02238,0.00503,0.93057,0.91935,0.97668,0.89619,0.57788,0.16733,0.03064,0.00479,0.0015636,0.0015636,0.0015636
58,2947.63,0.4817,0.11282,0.01927,0.00519,0.92046,0.95161,0.97659,0.89201,0.58462,0.16058,0.0315,0.00499,0.00154919,0.00154919,0.00154919
59,2995.1,0.4833,0.10524,0.02369,0.00494,0.96565,0.93548,0.98157,0.90045,0.61258,0.13739,0.03332,0.00513,0.00153462,0.00153462,0.00153462
60,3050.57,0.46476,0.09254,0.02028,0.00499,0.92116,0.98387,0.98514,0.88828,0.6408,0.12012,0.03219,0.00414,0.00151989,0.00151989,0.00151989
61,3095.34,0.41806,0.10527,0.01837,0.00718,0.9962,0.96774,0.98946,0.90324,0.59524,0.09328,0.02972,0.00489,0.001505,0.001505,0.001505
62,3143.49,0.45123,0.11569,0.0231,0.00376,1,0.95064,0.98869,0.93291,0.56805,0.10042,0.02838,0.00436,0.00148996,0.00148996,0.00148996
63,3195.94,0.38767,0.10226,0.02077,0.00557,0.96763,0.96439,0.98537,0.91532,0.53758,0.12362,0.02666,0.01068,0.00147478,0.00147478,0.00147478
64,3251.86,0.43183,0.09401,0.01989,0.00508,0.98258,0.90983,0.97627,0.91686,0.5544,0.14931,0.02766,0.0041,0.00145945,0.00145945,0.00145945
65,3299.8,0.36677,0.06932,0.02016,0.00731,0.94743,0.96774,0.97617,0.91015,0.54044,0.14513,0.02821,0.00566,0.00144399,0.00144399,0.00144399
66,3344.15,0.43065,0.10375,0.01813,0.00324,0.96599,0.95161,0.9777,0.9081,0.54012,0.12586,0.0281,0.00432,0.00142839,0.00142839,0.00142839
67,3398.06,0.41021,0.10222,0.0237,0.00469,0.98153,0.93548,0.9763,0.90019,0.54443,0.1152,0.02824,0.00572,0.00141267,0.00141267,0.00141267
68,3452.02,0.45161,0.12849,0.02178,0.00458,0.95545,0.87097,0.97371,0.89231,0.57308,0.15746,0.02938,0.00566,0.00139682,0.00139682,0.00139682
69,3506.98,0.40116,0.09455,0.01826,0.00392,0.91823,0.95161,0.97671,0.88434,0.60439,0.14433,0.02972,0.0066,0.00138086,0.00138086,0.00138086
70,3555.54,0.45242,0.13525,0.01831,0.00496,0.99535,0.91935,0.98335,0.89008,0.5761,0.14408,0.02967,0.00535,0.00136478,0.00136478,0.00136478
71,3618.21,0.45002,0.09177,0.01975,0.00417,0.96526,0.90323,0.97824,0.90011,0.60697,0.18225,0.02941,0.00662,0.0013486,0.0013486,0.0013486
72,3668.02,0.47254,0.0971,0.01766,0.00396,0.99246,0.90323,0.98464,0.89575,0.59389,0.1426,0.02919,0.00575,0.00133231,0.00133231,0.00133231
73,3717.53,0.38567,0.08781,0.01719,0.00367,0.99461,0.95161,0.98159,0.91534,0.5633,0.12054,0.02912,0.00397,0.00131593,0.00131593,0.00131593
74,3765.62,0.43679,0.11724,0.01792,0.00594,0.99742,0.96774,0.98827,0.91142,0.57367,0.10594,0.02795,0.00482,0.00129945,0.00129945,0.00129945
75,3806.85,0.44971,0.12626,0.01892,0.00425,0.9957,0.96774,0.98767,0.92087,0.55825,0.11114,0.02837,0.00361,0.00128288,0.00128288,0.00128288
76,3860.54,0.42116,0.1117,0.01895,0.00305,1,0.95065,0.97623,0.89844,0.57175,0.14461,0.0283,0.00478,0.00126623,0.00126623,0.00126623
77,3911.12,0.36444,0.08225,0.01799,0.00389,0.99724,0.91935,0.97643,0.90868,0.57088,0.15307,0.02934,0.00422,0.0012495,0.0012495,0.0012495
78,3960.5,0.40938,0.10334,0.01943,0.00263,0.9812,0.96774,0.98605,0.90008,0.62736,0.11978,0.03163,0.00446,0.0012327,0.0012327,0.0012327
79,4014.2,0.41548,0.0891,0.01997,0.00946,0.98191,0.91935,0.97461,0.91052,0.56757,0.12976,0.03163,0.00434,0.00121583,0.00121583,0.00121583
80,4075.78,0.4009,0.09255,0.02045,0.00507,0.99793,0.90323,0.97216,0.89252,0.59764,0.15775,0.03224,0.0053,0.0011989,0.0011989,0.0011989
81,4118.98,0.43859,0.10461,0.02379,0.00351,0.93165,0.93548,0.96882,0.88703,0.62051,0.18499,0.03129,0.00396,0.00118191,0.00118191,0.00118191
82,4160.04,0.40862,0.10594,0.01961,0.00439,0.94985,0.91647,0.96224,0.88955,0.60172,0.17761,0.0308,0.00474,0.00116487,0.00116487,0.00116487
83,4203.87,0.41271,0.10149,0.01754,0.0039,0.96631,0.93548,0.9755,0.88592,0.61425,0.15052,0.03056,0.00472,0.00114778,0.00114778,0.00114778
84,4261.15,0.44534,0.09791,0.02098,0.00373,0.98331,0.95003,0.9851,0.90254,0.56261,0.12596,0.02886,0.00389,0.00113065,0.00113065,0.00113065
85,4309.68,0.43138,0.09897,0.02318,0.00376,0.96768,0.96571,0.98791,0.90728,0.56752,0.11689,0.02801,0.00491,0.00111348,0.00111348,0.00111348
86,4364.69,0.36229,0.07908,0.0184,0.00312,0.98258,0.90992,0.98258,0.89826,0.57745,0.15244,0.02846,0.00438,0.00109628,0.00109628,0.00109628
87,4417.26,0.4114,0.0934,0.01925,0.00395,0.99859,0.93548,0.98354,0.89829,0.60846,0.13145,0.03012,0.00482,0.00107906,0.00107906,0.00107906
88,4470.33,0.36367,0.0662,0.02082,0.00215,0.98299,0.93215,0.98098,0.89341,0.6065,0.13834,0.02921,0.00426,0.00106181,0.00106181,0.00106181
89,4521.13,0.36378,0.09505,0.01901,0.00333,0.9836,0.96758,0.9855,0.92271,0.52374,0.12853,0.02837,0.00411,0.00104455,0.00104455,0.00104455
90,4561.51,0.35692,0.08365,0.01942,0.00406,0.98384,0.98198,0.98837,0.92787,0.5098,0.10314,0.02793,0.00444,0.00102728,0.00102728,0.00102728
91,4604.81,0.37618,0.09657,0.01819,0.00316,0.99193,0.95161,0.989,0.91074,0.52737,0.11368,0.02933,0.00391,0.00101,0.00101,0.00101
92,4672.78,0.43127,0.11426,0.02026,0.00288,0.99388,0.96774,0.99133,0.91587,0.54329,0.09896,0.02806,0.0045,0.000992722,0.000992722,0.000992722
