epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
160,2732.61,0.45496,0.3657,0.02158,0.01201,0.99983,1,0.995,0.93905,0.39818,0.13185,0.02742,0.00381,8.57554e-05,8.57554e-05,8.57554e-05
161,2750.43,0.47942,0.31422,0.0275,0.00605,0.99906,1,0.995,0.93861,0.39844,0.13131,0.02728,0.00388,7.97043e-05,7.97043e-05,7.97043e-05
162,2766.5,0.4574,0.29967,0.02315,0.00583,1,0.9994,0.995,0.93803,0.40042,0.13386,0.02722,0.00391,7.39366e-05,7.39366e-05,7.39366e-05
163,2783.56,0.43385,0.29529,0.02268,0.00502,1,0.99905,0.995,0.93739,0.40218,0.13932,0.02713,0.00403,6.8454e-05,6.8454e-05,6.8454e-05
164,2800.32,0.47214,0.32537,0.01998,0.00843,0.9976,0.98387,0.99439,0.93519,0.4046,0.14807,0.02732,0.00397,6.32583e-05,6.32583e-05,6.32583e-05
165,2816.95,0.45211,0.31802,0.02097,0.00403,0.99794,0.98387,0.99439,0.93583,0.40117,0.14935,0.0273,0.00399,5.83509e-05,5.83509e-05,5.83509e-05
166,2832.9,0.45536,0.31576,0.02324,0.00574,1,0.99834,0.995,0.93424,0.40112,0.13788,0.02728,0.00397,5.37334e-05,5.37334e-05,5.37334e-05
167,2849.66,0.44833,0.3217,0.02528,0.0058,1,0.99797,0.995,0.93577,0.39954,0.13565,0.02725,0.00399,4.94072e-05,4.94072e-05,4.94072e-05
168,2866.21,0.42965,0.29663,0.0206,0.00572,1,0.99887,0.995,0.93463,0.39708,0.13523,0.0274,0.00401,4.53736e-05,4.53736e-05,4.53736e-05
169,2882.73,0.45791,0.31672,0.02274,0.0043,1,0.99667,0.995,0.93594,0.39666,0.13941,0.0273,0.00405,4.16339e-05,4.16339e-05,4.16339e-05
170,2899.27,0.46725,0.32784,0.02544,0.00387,1,0.99848,0.995,0.93517,0.39826,0.13736,0.02736,0.00404,3.81891e-05,3.81891e-05,3.81891e-05
171,2925.05,0.25811,0.15479,0.01411,0.00752,0.98411,0.99892,0.99452,0.93365,0.39819,0.1466,0.02684,0.00422,3.50403e-05,3.50403e-05,3.50403e-05
172,2943.53,0.2727,0.15594,0.01415,0.00533,0.98108,1,0.99452,0.93762,0.40076,0.14372,0.02678,0.00419,3.21885e-05,3.21885e-05,3.21885e-05
173,2963.08,0.27277,0.18056,0.01461,0.00731,0.98398,1,0.99484,0.93901,0.39845,0.14128,0.02674,0.00423,2.96346e-05,2.96346e-05,2.96346e-05
